Metadata_Source,Metadata_Batch,Metadata_Plate,Metadata_Well,Metadata_JCP2022
broad,2022_11_28_Batch4,BR00136704,J03,BRD-K87774949-001-07-0
broad,2022_11_28_Batch4,BR00136704,J04,BRD-A60294240-001-04-9
broad,2022_11_28_Batch4,BR00136704,J05,BRD-K28183345-003-11-4
broad,2022_11_28_Batch4,BR00136704,J06,BRD-M64062803-001-04-7
broad,2022_11_28_Batch4,BR00136704,J07,BRD-M93148412-001-02-6
broad,2022_11_28_Batch4,BR00136704,J08,BRD-K51579475-003-03-2
broad,2022_11_28_Batch4,BR00136704,J09,BRD-M00027710-001-05-9
broad,2022_11_28_Batch4,BR00136704,J10,BRD-K02528732-001-03-2
broad,2022_11_28_Batch4,BR00136704,J11,BRD-K47458712-001-22-3
broad,2022_11_28_Batch4,BR00136704,J12,BRD-K91495480-001-03-9
broad,2022_11_28_Batch4,BR00136704,J13,BRD-K05619559-001-12-7
broad,2022_11_28_Batch4,BR00136704,J14,BRD-K27062708-001-24-9
broad,2022_11_28_Batch4,BR00136704,J15,BRD-A17407635-001-04-0
broad,2022_11_28_Batch4,BR00136704,J16,BRD-K49880111-236-11-8
broad,2022_11_28_Batch4,BR00136704,J17,BRD-K80076813-001-08-8
broad,2022_11_28_Batch4,BR00136704,J18,BRD-A73930134-001-04-8
broad,2022_11_28_Batch4,BR00136704,J19,BRD-A79643124-001-01-9
broad,2022_11_28_Batch4,BR00136704,J20,BRD-K34032314-001-05-8
broad,2022_11_28_Batch4,BR00136704,J21,BRD-K66896751-001-02-4
broad,2022_11_28_Batch4,BR00136704,J22,BRD-A80908310-003-14-6
broad,2022_11_28_Batch4,BR00136704,J23,control
broad,2022_11_28_Batch4,BR00136704,J24,control
broad,2022_11_28_Batch4,BR00136704,K01,control
broad,2022_11_28_Batch4,BR00136704,K02,control
broad,2022_11_28_Batch4,BR00136704,K03,BRD-A04447196-001-01-8
broad,2022_11_28_Batch4,BR00136704,K04,BRD-K93900986-001-15-0
broad,2022_11_28_Batch4,BR00136704,K05,BRD-K71075093-045-14-7
broad,2022_11_28_Batch4,BR00136704,K06,BRD-K01825587-300-02-9
broad,2022_11_28_Batch4,BR00136704,K07,BRD-A32988684-003-09-9
broad,2022_11_28_Batch4,BR00136704,K08,BRD-A02006392-001-15-6
broad,2022_11_28_Batch4,BR00136704,K09,BRD-K77038618-356-01-3
broad,2022_11_28_Batch4,BR00136704,K10,BRD-A30815329-001-08-9
broad,2022_11_28_Batch4,BR00136704,K11,BRD-K01826562-001-15-9
broad,2022_11_28_Batch4,BR00136704,K12,BRD-A09472452-015-22-6
broad,2022_11_28_Batch4,BR00136704,K13,BRD-K73451719-001-01-2
broad,2022_11_28_Batch4,BR00136704,K14,BRD-K01638814-051-16-8
broad,2022_11_28_Batch4,BR00136704,K15,BRD-K01292756-001-23-5
broad,2022_11_28_Batch4,BR00136704,K16,BRD-K70358946-001-14-0
broad,2022_11_28_Batch4,BR00136704,K17,BRD-K93869735-001-03-9
broad,2022_11_28_Batch4,BR00136704,K18,BRD-K01825117-001-06-9
broad,2022_11_28_Batch4,BR00136704,K19,BRD-K55991142-001-01-6
broad,2022_11_28_Batch4,BR00136704,K20,BRD-K56156805-001-09-6
broad,2022_11_28_Batch4,BR00136704,K21,BRD-K01826548-003-13-9
broad,2022_11_28_Batch4,BR00136704,K22,BRD-K53123955-001-10-5
broad,2022_11_28_Batch4,BR00136704,K23,control
broad,2022_11_28_Batch4,BR00136704,K24,control
broad,2022_11_28_Batch4,BR00136704,L01,control
broad,2022_11_28_Batch4,BR00136704,L02,control
broad,2022_11_28_Batch4,BR00136704,L03,BRD-K70578146-001-06-7
broad,2022_11_28_Batch4,BR00136704,L04,BRD-K58794715-001-03-4
broad,2022_11_28_Batch4,BR00136704,L05,BRD-K51387999-067-01-6
broad,2022_11_28_Batch4,BR00136704,L06,BRD-A53576514-048-15-0
broad,2022_11_28_Batch4,BR00136704,L07,BRD-K24871708-002-04-6
broad,2022_11_28_Batch4,BR00136704,L08,BRD-K85146014-314-08-8
broad,2022_11_28_Batch4,BR00136704,L09,BRD-A30370660-001-04-1
broad,2022_11_28_Batch4,BR00136704,L10,BRD-K78692225-001-29-9
broad,2022_11_28_Batch4,BR00136704,L11,BRD-K76723084-001-25-7
broad,2022_11_28_Batch4,BR00136704,L12,BRD-A22303829-001-03-9
broad,2022_11_28_Batch4,BR00136704,L13,BRD-K94934625-001-01-5
broad,2022_11_28_Batch4,BR00136704,L14,BRD-K01827265-004-10-9
broad,2022_11_28_Batch4,BR00136704,L15,BRD-K27721098-065-10-2
broad,2022_11_28_Batch4,BR00136704,L16,BRD-K34234316-003-05-4
broad,2022_11_28_Batch4,BR00136704,L17,BRD-K36711084-001-02-0
broad,2022_11_28_Batch4,BR00136704,L18,BRD-K77771411-003-13-9
broad,2022_11_28_Batch4,BR00136704,L19,BRD-K26807903-001-04-3
broad,2022_11_28_Batch4,BR00136704,L20,BRD-K01663662-003-21-0
broad,2022_11_28_Batch4,BR00136704,L21,BRD-K19515365-001-02-6
broad,2022_11_28_Batch4,BR00136704,L22,BRD-K52284881-001-03-9
broad,2022_11_28_Batch4,BR00136704,L23,control
broad,2022_11_28_Batch4,BR00136704,L24,control
broad,2022_11_28_Batch4,BR00136704,M01,control
broad,2022_11_28_Batch4,BR00136704,M02,control
broad,2022_11_28_Batch4,BR00136704,M03,BRD-A44511856-001-01-4
broad,2022_11_28_Batch4,BR00136704,M04,BRD-K14395568-001-18-9
broad,2022_11_28_Batch4,BR00136704,M05,BRD-K63430059-001-17-2
broad,2022_11_28_Batch4,BR00136704,M06,BRD-A58193911-003-18-7
broad,2022_11_28_Batch4,BR00136704,M07,BRD-K00004242-001-01-9
broad,2022_11_28_Batch4,BR00136704,M08,BRD-K59753975-001-02-6
broad,2022_11_28_Batch4,BR00136704,M09,BRD-A33479817-003-03-7
broad,2022_11_28_Batch4,BR00136704,M10,BRD-K20902145-001-02-0
broad,2022_11_28_Batch4,BR00136704,M11,BRD-K15108141-001-08-2
broad,2022_11_28_Batch4,BR00136704,M12,BRD-K92902018-001-01-9
broad,2022_11_28_Batch4,BR00136704,M13,BRD-K10029415-005-07-9
broad,2022_11_28_Batch4,BR00136704,M14,BRD-K31283835-001-08-4
broad,2022_11_28_Batch4,BR00136704,M15,BRD-K92872987-236-03-9
broad,2022_11_28_Batch4,BR00136704,M16,BRD-K62012036-001-14-4
broad,2022_11_28_Batch4,BR00136704,M17,BRD-K50677762-001-02-9
broad,2022_11_28_Batch4,BR00136704,M18,BRD-K39009484-001-01-4
broad,2022_11_28_Batch4,BR00136704,M19,BRD-K97799481-001-16-0
broad,2022_11_28_Batch4,BR00136704,M20,BRD-K15766189-001-10-6
broad,2022_11_28_Batch4,BR00136704,M21,BRD-A91733352-300-05-2
broad,2022_11_28_Batch4,BR00136704,M22,BRD-K17068645-003-05-9
broad,2022_11_28_Batch4,BR00136704,M23,control
broad,2022_11_28_Batch4,BR00136704,M24,control
broad,2022_11_28_Batch4,BR00136704,N01,control
broad,2022_11_28_Batch4,BR00136704,N02,control
broad,2022_11_28_Batch4,BR00136704,N03,BRD-K48722258-300-11-0
broad,2022_11_28_Batch4,BR00136704,N04,BRD-A06629414-001-04-9
broad,2022_11_28_Batch4,BR00136704,N05,BRD-K72093121-001-17-1
broad,2022_11_28_Batch4,BR00136704,N06,BRD-K46435977-003-13-7
broad,2022_11_28_Batch4,BR00136704,N07,BRD-K02900412-001-12-1
broad,2022_11_28_Batch4,BR00136704,N08,BRD-K12413266-001-02-1
broad,2022_11_28_Batch4,BR00136704,N09,BRD-K68095457-001-11-9
broad,2022_11_28_Batch4,BR00136704,N10,BRD-A62798249-001-05-9
broad,2022_11_28_Batch4,BR00136704,N11,BRD-K96354014-001-29-4
broad,2022_11_28_Batch4,BR00136704,N12,BRD-A80017228-001-27-3
broad,2022_11_28_Batch4,BR00136704,N13,BRD-A58048407-001-20-4
broad,2022_11_28_Batch4,BR00136704,N14,BRD-K56707426-001-03-8
broad,2022_11_28_Batch4,BR00136704,N15,BRD-K16505263-003-02-9
broad,2022_11_28_Batch4,BR00136704,N16,BRD-K24452555-001-02-9
broad,2022_11_28_Batch4,BR00136704,N17,BRD-K50590187-001-20-7
broad,2022_11_28_Batch4,BR00136704,N18,BRD-A50675702-001-08-9
broad,2022_11_28_Batch4,BR00136704,N19,BRD-K06181161-048-16-9
broad,2022_11_28_Batch4,BR00136704,N20,BRD-A66419424-001-03-2
broad,2022_11_28_Batch4,BR00136704,N21,BRD-A20239487-001-25-6
broad,2022_11_28_Batch4,BR00136704,N22,BRD-A72212290-300-03-0
broad,2022_11_28_Batch4,BR00136704,N23,control
broad,2022_11_28_Batch4,BR00136704,N24,control
broad,2022_11_28_Batch4,BR00136704,O01,control
broad,2022_11_28_Batch4,BR00136704,O02,control
broad,2022_11_28_Batch4,BR00136704,O03,BRD-K83245588-001-01-4
broad,2022_11_28_Batch4,BR00136704,O04,BRD-K96206066-001-07-9
broad,2022_11_28_Batch4,BR00136704,O05,BRD-K58160573-001-05-4
broad,2022_11_28_Batch4,BR00136704,O06,BRD-K60762818-003-26-0
broad,2022_11_28_Batch4,BR00136704,O07,BRD-K58497451-001-11-9
broad,2022_11_28_Batch4,BR00136704,O08,BRD-K70327167-348-13-4
broad,2022_11_28_Batch4,BR00136704,O09,BRD-K12742203-003-01-7
broad,2022_11_28_Batch4,BR00136704,O10,BRD-K04301924-236-03-2
broad,2022_11_28_Batch4,BR00136704,O11,BRD-K32744045-001-34-6
broad,2022_11_28_Batch4,BR00136704,O12,BRD-K15409150-001-07-4
broad,2022_11_28_Batch4,BR00136704,O13,BRD-K62391742-001-09-7
broad,2022_11_28_Batch4,BR00136704,O14,BRD-K39479472-096-06-9
broad,2022_11_28_Batch4,BR00136704,O15,BRD-K65978409-001-01-9
broad,2022_11_28_Batch4,BR00136704,O16,BRD-K75043328-001-05-9
broad,2022_11_28_Batch4,BR00136704,O17,BRD-K46211610-003-27-9
broad,2022_11_28_Batch4,BR00136704,O18,BRD-K01825113-001-03-9
broad,2022_11_28_Batch4,BR00136704,O19,BRD-K28542495-003-13-5
broad,2022_11_28_Batch4,BR00136704,O20,BRD-A48420483-001-04-9
broad,2022_11_28_Batch4,BR00136704,O21,BRD-K19352500-070-12-4
broad,2022_11_28_Batch4,BR00136704,O22,BRD-K76021681-001-02-2
broad,2022_11_28_Batch4,BR00136704,O23,control
broad,2022_11_28_Batch4,BR00136704,O24,control
broad,2022_11_28_Batch4,BR00136704,P01,control
broad,2022_11_28_Batch4,BR00136704,P02,control
broad,2022_11_28_Batch4,BR00136704,P03,BRD-K29582115-003-03-1
broad,2022_11_28_Batch4,BR00136704,P04,BRD-K72222507-003-20-0
broad,2022_11_28_Batch4,BR00136704,P05,BRD-K48300629-001-13-7
broad,2022_11_28_Batch4,BR00136704,P06,BRD-K17565903-066-24-9
broad,2022_11_28_Batch4,BR00136704,P07,BRD-K49111258-003-27-1
broad,2022_11_28_Batch4,BR00136704,P08,BRD-K25723200-001-04-3
broad,2022_11_28_Batch4,BR00136704,P09,BRD-K17849083-001-29-5
broad,2022_11_28_Batch4,BR00136704,P10,BRD-K73923631-003-03-7
broad,2022_11_28_Batch4,BR00136704,P11,BRD-K21520694-001-21-4
broad,2022_11_28_Batch4,BR00136704,P12,BRD-K04185004-003-14-3
broad,2022_11_28_Batch4,BR00136704,P13,BRD-A84481105-003-32-1
broad,2022_11_28_Batch4,BR00136704,P14,BRD-K25650355-059-20-5
broad,2022_11_28_Batch4,BR00136704,P15,BRD-A14886633-001-01-6
broad,2022_11_28_Batch4,BR00136704,P16,BRD-K72925150-001-14-5
broad,2022_11_28_Batch4,BR00136704,P17,BRD-K69650333-003-14-0
broad,2022_11_28_Batch4,BR00136704,P18,BRD-K21450440-001-15-3
broad,2022_11_28_Batch4,BR00136704,P19,BRD-K08251020-001-02-8
broad,2022_11_28_Batch4,BR00136704,P20,BRD-K62782754-337-03-3
broad,2022_11_28_Batch4,BR00136704,P21,BRD-K93073858-001-01-1
broad,2022_11_28_Batch4,BR00136704,P22,BRD-K11466259-003-04-1
broad,2022_11_28_Batch4,BR00136704,P23,control
broad,2022_11_28_Batch4,BR00136704,P24,control
broad,2022_11_28_Batch4,BR00136690,A01,BRD-K09338665-001-07-1
broad,2022_11_28_Batch4,BR00136690,A02,BRD-K48278478-001-01-2
broad,2022_11_28_Batch4,BR00136690,A03,BRD-A85242401-001-12-3
broad,2022_11_28_Batch4,BR00136690,A04,BRD-K93632104-001-17-2
broad,2022_11_28_Batch4,BR00136690,A05,control
broad,2022_11_28_Batch4,BR00136690,A06,BRD-K57313110-001-06-8
broad,2022_11_28_Batch4,BR00136690,A07,BRD-K25244359-066-04-9
broad,2022_11_28_Batch4,BR00136690,A08,BRD-K44067360-001-30-3
broad,2022_11_28_Batch4,BR00136690,A09,BRD-K73276278-305-02-9
broad,2022_11_28_Batch4,BR00136690,A10,BRD-K59058747-001-22-9
broad,2022_11_28_Batch4,BR00136690,A11,BRD-K68982262-001-02-9
broad,2022_11_28_Batch4,BR00136690,A12,BRD-A20697603-001-07-2
broad,2022_11_28_Batch4,BR00136690,A13,BRD-A54139254-001-10-9
broad,2022_11_28_Batch4,BR00136690,A14,BRD-K26521938-001-07-2
broad,2022_11_28_Batch4,BR00136690,A15,BRD-K43330982-001-04-9
broad,2022_11_28_Batch4,BR00136690,A16,BRD-K05878375-236-05-7
broad,2022_11_28_Batch4,BR00136690,A17,BRD-K51485109-001-02-9
broad,2022_11_28_Batch4,BR00136690,A18,BRD-A15397381-001-02-5
broad,2022_11_28_Batch4,BR00136690,A19,BRD-K15502390-001-19-1
broad,2022_11_28_Batch4,BR00136690,A20,control
broad,2022_11_28_Batch4,BR00136690,A21,BRD-A43005764-003-02-9
broad,2022_11_28_Batch4,BR00136690,A22,BRD-K38512030-001-01-7
broad,2022_11_28_Batch4,BR00136690,A23,BRD-K50720187-050-09-0
broad,2022_11_28_Batch4,BR00136690,A24,BRD-K02554563-001-01-6
broad,2022_11_28_Batch4,BR00136690,B01,BRD-K68567222-001-02-0
broad,2022_11_28_Batch4,BR00136690,B02,BRD-K81801188-001-02-8
broad,2022_11_28_Batch4,BR00136690,B03,BRD-K08953028-001-09-6
broad,2022_11_28_Batch4,BR00136690,B04,BRD-K47598052-001-14-1
broad,2022_11_28_Batch4,BR00136690,B05,BRD-K37602296-001-02-9
broad,2022_11_28_Batch4,BR00136690,B06,BRD-K60659193-001-01-0
broad,2022_11_28_Batch4,BR00136690,B07,BRD-A07207424-001-15-9
broad,2022_11_28_Batch4,BR00136690,B08,BRD-K29895144-001-01-0
broad,2022_11_28_Batch4,BR00136690,B09,BRD-K40109029-001-03-7
broad,2022_11_28_Batch4,BR00136690,B10,BRD-A09722536-002-18-0
broad,2022_11_28_Batch4,BR00136690,B11,BRD-K26439554-001-02-9
broad,2022_11_28_Batch4,BR00136690,B12,control
broad,2022_11_28_Batch4,BR00136690,B13,control
broad,2022_11_28_Batch4,BR00136690,B14,BRD-K70586315-001-02-4
broad,2022_11_28_Batch4,BR00136690,B15,BRD-K29151923-001-02-9
broad,2022_11_28_Batch4,BR00136690,B16,BRD-K17849083-001-32-9
broad,2022_11_28_Batch4,BR00136690,B17,BRD-K70463136-001-02-9
broad,2022_11_28_Batch4,BR00136690,B18,BRD-K22482860-001-20-6
broad,2022_11_28_Batch4,BR00136690,B19,BRD-K74913225-001-16-9
broad,2022_11_28_Batch4,BR00136690,B20,BRD-K34581968-001-04-6
broad,2022_11_28_Batch4,BR00136690,B21,BRD-K87158025-003-09-9
broad,2022_11_28_Batch4,BR00136690,B22,BRD-K38272302-001-02-7
broad,2022_11_28_Batch4,BR00136690,B23,BRD-K75390981-300-04-9
broad,2022_11_28_Batch4,BR00136690,B24,BRD-K43570081-001-02-4
broad,2022_11_28_Batch4,BR00136690,C01,BRD-K91825936-001-03-9
broad,2022_11_28_Batch4,BR00136690,C02,BRD-K46625559-001-01-8
broad,2022_11_28_Batch4,BR00136690,C03,BRD-K95785537-001-22-3
broad,2022_11_28_Batch4,BR00136690,C04,BRD-K10670311-001-15-5
broad,2022_11_28_Batch4,BR00136690,C05,BRD-K36461289-001-05-8
broad,2022_11_28_Batch4,BR00136690,C06,BRD-K13094524-001-06-7
broad,2022_11_28_Batch4,BR00136690,C07,BRD-K35498378-001-06-1
broad,2022_11_28_Batch4,BR00136690,C08,BRD-K14560436-001-02-9
broad,2022_11_28_Batch4,BR00136690,C09,control
broad,2022_11_28_Batch4,BR00136690,C10,BRD-K15819326-001-02-9
broad,2022_11_28_Batch4,BR00136690,C11,BRD-K91283740-003-01-6
broad,2022_11_28_Batch4,BR00136690,C12,BRD-K08893438-001-04-9
broad,2022_11_28_Batch4,BR00136690,C13,BRD-K66430217-001-03-8
broad,2022_11_28_Batch4,BR00136690,C14,BRD-K72063794-003-02-9
broad,2022_11_28_Batch4,BR00136690,C15,BRD-K04210847-001-21-9
broad,2022_11_28_Batch4,BR00136690,C16,control
broad,2022_11_28_Batch4,BR00136690,C17,control
broad,2022_11_28_Batch4,BR00136690,C18,BRD-K75748943-300-02-9
broad,2022_11_28_Batch4,BR00136690,C19,BRD-K68143200-001-11-7
broad,2022_11_28_Batch4,BR00136690,C20,BRD-K03155172-001-02-2
broad,2022_11_28_Batch4,BR00136690,C21,BRD-K26970495-001-02-7
broad,2022_11_28_Batch4,BR00136690,C22,BRD-K07762753-001-04-4
broad,2022_11_28_Batch4,BR00136690,C23,BRD-K62949423-001-04-9
broad,2022_11_28_Batch4,BR00136690,C24,BRD-A22032524-074-09-9
broad,2022_11_28_Batch4,BR00136690,D01,BRD-K16444452-001-12-9
broad,2022_11_28_Batch4,BR00136690,D02,BRD-K05531427-001-01-7
broad,2022_11_28_Batch4,BR00136690,D03,control
broad,2022_11_28_Batch4,BR00136690,D04,BRD-K97010173-001-04-1
broad,2022_11_28_Batch4,BR00136690,D05,BRD-K64800655-001-11-9
broad,2022_11_28_Batch4,BR00136690,D06,control
broad,2022_11_28_Batch4,BR00136690,D07,BRD-K64890080-001-14-9
broad,2022_11_28_Batch4,BR00136690,D08,BRD-K03109492-001-08-9
broad,2022_11_28_Batch4,BR00136690,D09,control
broad,2022_11_28_Batch4,BR00136690,D10,BRD-K68164687-001-02-9
broad,2022_11_28_Batch4,BR00136690,D11,BRD-K86525559-001-07-8
broad,2022_11_28_Batch4,BR00136690,D12,BRD-K19477839-001-10-9
broad,2022_11_28_Batch4,BR00136690,D13,BRD-K38852836-001-04-9
broad,2022_11_28_Batch4,BR00136690,D14,BRD-K42191735-001-08-7
broad,2022_11_28_Batch4,BR00136690,D15,BRD-K93942811-001-01-3
broad,2022_11_28_Batch4,BR00136690,D16,BRD-K64800655-001-11-9
broad,2022_11_28_Batch4,BR00136690,D17,control
broad,2022_11_28_Batch4,BR00136690,D18,control
broad,2022_11_28_Batch4,BR00136690,D19,BRD-K58550667-001-12-9
broad,2022_11_28_Batch4,BR00136690,D20,BRD-K49350383-001-15-2
broad,2022_11_28_Batch4,BR00136690,D21,BRD-K25243230-001-01-2
broad,2022_11_28_Batch4,BR00136690,D22,control
broad,2022_11_28_Batch4,BR00136690,D23,BRD-K70821460-300-02-4
broad,2022_11_28_Batch4,BR00136690,D24,BRD-K44771174-066-01-0
broad,2022_11_28_Batch4,BR00136690,E01,control
broad,2022_11_28_Batch4,BR00136690,E02,BRD-K50495309-001-02-0
broad,2022_11_28_Batch4,BR00136690,E03,BRD-K62810658-001-11-4
broad,2022_11_28_Batch4,BR00136690,E04,BRD-A30815329-001-10-5
broad,2022_11_28_Batch4,BR00136690,E05,control
broad,2022_11_28_Batch4,BR00136690,E06,BRD-K24283677-001-02-9
broad,2022_11_28_Batch4,BR00136690,E07,BRD-K29322660-001-01-9
broad,2022_11_28_Batch4,BR00136690,E08,control
broad,2022_11_28_Batch4,BR00136690,E09,BRD-A72351335-001-04-5
broad,2022_11_28_Batch4,BR00136690,E10,BRD-K76674262-001-05-9
broad,2022_11_28_Batch4,BR00136690,E11,BRD-K47738867-001-01-5
broad,2022_11_28_Batch4,BR00136690,E12,BRD-K76908866-001-08-9
broad,2022_11_28_Batch4,BR00136690,E13,control
broad,2022_11_28_Batch4,BR00136690,E14,BRD-K69877120-001-02-9
broad,2022_11_28_Batch4,BR00136690,E15,BRD-K60150510-001-15-6
broad,2022_11_28_Batch4,BR00136690,E16,BRD-K77220725-003-02-9
broad,2022_11_28_Batch4,BR00136690,E17,BRD-K31476763-001-01-5
broad,2022_11_28_Batch4,BR00136690,E18,control
broad,2022_11_28_Batch4,BR00136690,E19,BRD-K19333160-001-01-3
broad,2022_11_28_Batch4,BR00136690,E20,BRD-K51899933-001-02-6
broad,2022_11_28_Batch4,BR00136690,E21,BRD-K98357249-001-02-9
broad,2022_11_28_Batch4,BR00136690,E22,control
broad,2022_11_28_Batch4,BR00136690,E23,control
broad,2022_11_28_Batch4,BR00136690,E24,BRD-K67017579-001-28-1
broad,2022_11_28_Batch4,BR00136690,F01,BRD-K92049597-001-21-9
broad,2022_11_28_Batch4,BR00136690,F02,BRD-K47978074-001-03-2
broad,2022_11_28_Batch4,BR00136690,F03,BRD-K37355418-236-01-6
broad,2022_11_28_Batch4,BR00136690,F04,BRD-A99888680-001-05-3
broad,2022_11_28_Batch4,BR00136690,F05,control
broad,2022_11_28_Batch4,BR00136690,F06,BRD-K91188791-001-17-5
broad,2022_11_28_Batch4,BR00136690,F07,BRD-K91535048-001-01-2
broad,2022_11_28_Batch4,BR00136690,F08,BRD-K87691185-001-01-2
broad,2022_11_28_Batch4,BR00136690,F09,BRD-K02490038-236-03-8
broad,2022_11_28_Batch4,BR00136690,F10,BRD-K23363278-001-02-1
broad,2022_11_28_Batch4,BR00136690,F11,BRD-K52075715-001-07-5
broad,2022_11_28_Batch4,BR00136690,F12,BRD-K97072811-001-11-4
broad,2022_11_28_Batch4,BR00136690,F13,control
broad,2022_11_28_Batch4,BR00136690,F14,control
broad,2022_11_28_Batch4,BR00136690,F15,BRD-K84783599-001-01-0
broad,2022_11_28_Batch4,BR00136690,F16,BRD-K32730239-001-01-0
broad,2022_11_28_Batch4,BR00136690,F17,BRD-A63310107-001-04-8
broad,2022_11_28_Batch4,BR00136690,F18,BRD-K07442505-001-05-9
broad,2022_11_28_Batch4,BR00136690,F19,BRD-K00259736-001-16-4
broad,2022_11_28_Batch4,BR00136690,F20,BRD-A08187463-001-12-9
broad,2022_11_28_Batch4,BR00136690,F21,control
broad,2022_11_28_Batch4,BR00136690,F22,BRD-K86525559-001-07-8
broad,2022_11_28_Batch4,BR00136690,F23,BRD-K18895904-001-16-1
broad,2022_11_28_Batch4,BR00136690,F24,control
broad,2022_11_28_Batch4,BR00136690,G01,BRD-K94342292-001-02-9
broad,2022_11_28_Batch4,BR00136690,G02,BRD-K47049295-300-03-1
broad,2022_11_28_Batch4,BR00136690,G03,control
broad,2022_11_28_Batch4,BR00136690,G04,control
broad,2022_11_28_Batch4,BR00136690,G05,BRD-K21528677-001-04-4
broad,2022_11_28_Batch4,BR00136690,G06,BRD-K93788137-001-05-9
broad,2022_11_28_Batch4,BR00136690,G07,BRD-A91008255-003-24-8
broad,2022_11_28_Batch4,BR00136690,G08,BRD-A51831848-001-02-9
broad,2022_11_28_Batch4,BR00136690,G09,BRD-K97091514-001-11-4
broad,2022_11_28_Batch4,BR00136690,G10,BRD-K01824976-300-02-9
broad,2022_11_28_Batch4,BR00136690,G11,BRD-K94863486-001-02-2
broad,2022_11_28_Batch4,BR00136690,G12,BRD-K45293975-001-01-2
broad,2022_11_28_Batch4,BR00136690,G13,BRD-K01826724-003-07-9
broad,2022_11_28_Batch4,BR00136690,G14,BRD-K42191735-001-08-7
broad,2022_11_28_Batch4,BR00136690,G15,BRD-K10843433-001-23-5
broad,2022_11_28_Batch4,BR00136690,G16,control
broad,2022_11_28_Batch4,BR00136690,G17,BRD-K84266862-001-03-2
broad,2022_11_28_Batch4,BR00136690,G18,BRD-K81197548-003-03-9
broad,2022_11_28_Batch4,BR00136690,G19,control
broad,2022_11_28_Batch4,BR00136690,G20,BRD-K82818427-001-05-9
broad,2022_11_28_Batch4,BR00136690,G21,BRD-K24696047-001-02-3
broad,2022_11_28_Batch4,BR00136690,G22,BRD-K83896451-001-07-5
broad,2022_11_28_Batch4,BR00136690,G23,BRD-K24616672-003-19-3
broad,2022_11_28_Batch4,BR00136690,G24,BRD-K78122587-300-04-3
broad,2022_11_28_Batch4,BR00136690,H01,BRD-K72815923-034-01-2
broad,2022_11_28_Batch4,BR00136690,H02,control
broad,2022_11_28_Batch4,BR00136690,H03,BRD-K29791386-001-01-8
broad,2022_11_28_Batch4,BR00136690,H04,BRD-K58550667-001-12-9
broad,2022_11_28_Batch4,BR00136690,H05,BRD-K78126613-001-27-7
broad,2022_11_28_Batch4,BR00136690,H06,control
broad,2022_11_28_Batch4,BR00136690,H07,BRD-K63430059-001-16-4
broad,2022_11_28_Batch4,BR00136690,H08,BRD-K37764012-001-06-9
broad,2022_11_28_Batch4,BR00136690,H09,control
broad,2022_11_28_Batch4,BR00136690,H10,BRD-K11558771-001-16-9
broad,2022_11_28_Batch4,BR00136690,H11,BRD-K20986415-001-02-6
broad,2022_11_28_Batch4,BR00136690,H12,BRD-K59632282-052-03-1
broad,2022_11_28_Batch4,BR00136690,H13,BRD-K45746021-003-01-9
broad,2022_11_28_Batch4,BR00136690,H14,BRD-K15179513-001-04-2
broad,2022_11_28_Batch4,BR00136690,H15,BRD-K49350383-001-15-2
broad,2022_11_28_Batch4,BR00136690,H16,BRD-A63444178-001-01-5
broad,2022_11_28_Batch4,BR00136690,H17,control
broad,2022_11_28_Batch4,BR00136690,H18,control
broad,2022_11_28_Batch4,BR00136690,H19,BRD-K32292990-001-03-6
broad,2022_11_28_Batch4,BR00136690,H20,BRD-K03406345-001-18-7
broad,2022_11_28_Batch4,BR00136690,H21,BRD-K03406345-001-18-7
broad,2022_11_28_Batch4,BR00136690,H22,control
broad,2022_11_28_Batch4,BR00136690,H23,BRD-K56740996-001-01-3
broad,2022_11_28_Batch4,BR00136690,H24,BRD-A10188456-001-04-9
broad,2022_11_28_Batch4,BR00136690,I01,BRD-K59831625-001-03-9
broad,2022_11_28_Batch4,BR00136690,I02,control
broad,2022_11_28_Batch4,BR00136690,I03,BRD-A24122750-001-03-7
broad,2022_11_28_Batch4,BR00136690,I04,BRD-K26514105-001-02-9
broad,2022_11_28_Batch4,BR00136690,I05,BRD-K76037122-001-02-5
broad,2022_11_28_Batch4,BR00136690,I06,BRD-K30177383-001-02-9
broad,2022_11_28_Batch4,BR00136690,I07,BRD-K29530284-001-06-2
broad,2022_11_28_Batch4,BR00136690,I08,BRD-K32821942-001-21-3
broad,2022_11_28_Batch4,BR00136690,I09,control
broad,2022_11_28_Batch4,BR00136690,I10,control
broad,2022_11_28_Batch4,BR00136690,I11,BRD-K50055394-001-03-6
broad,2022_11_28_Batch4,BR00136690,I12,BRD-K42352790-001-11-9
broad,2022_11_28_Batch4,BR00136690,I13,BRD-K91822704-003-07-2
broad,2022_11_28_Batch4,BR00136690,I14,BRD-K90497590-001-07-5
broad,2022_11_28_Batch4,BR00136690,I15,control
broad,2022_11_28_Batch4,BR00136690,I16,BRD-K90747162-001-02-9
broad,2022_11_28_Batch4,BR00136690,I17,BRD-K74514084-003-09-2
broad,2022_11_28_Batch4,BR00136690,I18,BRD-K93779381-001-02-9
broad,2022_11_28_Batch4,BR00136690,I19,BRD-K61918008-001-07-1
broad,2022_11_28_Batch4,BR00136690,I20,control
broad,2022_11_28_Batch4,BR00136690,I21,BRD-K36660044-001-24-2
